region_code,settlement_datetime,trading_date,rrp_aud_mwh,total_demand_mw,period_type
NSW1,2026-03-02 05:35:00,2026-03-02,57.06,7697.42,TRADE
NSW1,2026-03-02 05:40:00,2026-03-02,64.49,7761.24,TRADE
NSW1,2026-03-02 05:45:00,2026-03-02,64.41,7780.06,TRADE
NSW1,2026-03-02 05:50:00,2026-03-02,65.35,7880.74,TRADE
NSW1,2026-03-02 05:55:00,2026-03-02,66.4,7983.01,TRADE
NSW1,2026-03-02 06:00:00,2026-03-02,66.07,7934.12,TRADE
NSW1,2026-03-02 06:05:00,2026-03-02,66.91,8028.45,TRADE
NSW1,2026-03-02 06:10:00,2026-03-02,69.82,8157.1,TRADE
NSW1,2026-03-02 06:15:00,2026-03-02,65.76,8176.42,TRADE
NSW1,2026-03-02 06:20:00,2026-03-02,69.35,8173.37,TRADE
NSW1,2026-03-02 06:25:00,2026-03-02,65.78,8357.43,TRADE
NSW1,2026-03-02 06:30:00,2026-03-02,68.28,8344.7,TRADE
NSW1,2026-03-02 06:35:00,2026-03-02,62.4,8311.57,TRADE
NSW1,2026-03-02 06:40:00,2026-03-02,70.86,8314.91,TRADE
NSW1,2026-03-02 06:45:00,2026-03-02,61.35,8444.82,TRADE
NSW1,2026-03-02 06:50:00,2026-03-02,65.13,8463.47,TRADE
NSW1,2026-03-02 06:55:00,2026-03-02,61.44,8447.49,TRADE
NSW1,2026-03-02 07:00:00,2026-03-02,60.05,8372.54,TRADE
NSW1,2026-03-02 07:05:00,2026-03-02,70.4,8423.39,TRADE
NSW1,2026-03-02 07:10:00,2026-03-02,72.68,8530.38,TRADE
NSW1,2026-03-02 07:15:00,2026-03-02,61.49,8439.53,TRADE
NSW1,2026-03-02 07:20:00,2026-03-02,89.67,8456.8,TRADE
NSW1,2026-03-02 07:25:00,2026-03-02,60.6,8418.29,TRADE
NSW1,2026-03-02 07:30:00,2026-03-02,84.79,8433.98,TRADE
NSW1,2026-03-02 07:35:00,2026-03-02,65.95,8465.22,TRADE
NSW1,2026-03-02 07:40:00,2026-03-02,68.45,8397.6,TRADE
NSW1,2026-03-02 07:45:00,2026-03-02,73.19,8405.17,TRADE
NSW1,2026-03-02 07:50:00,2026-03-02,65.01,8372.87,TRADE
NSW1,2026-03-02 07:55:00,2026-03-02,73.19,8390.22,TRADE
NSW1,2026-03-02 08:00:00,2026-03-02,73.19,8303.37,TRADE
NSW1,2026-03-02 08:05:00,2026-03-02,73.19,8314.16,TRADE
NSW1,2026-03-02 08:10:00,2026-03-02,89.67,8361.01,TRADE
NSW1,2026-03-02 08:15:00,2026-03-02,80.95,8358.58,TRADE
NSW1,2026-03-02 08:20:00,2026-03-02,73.19,8294.99,TRADE
NSW1,2026-03-02 08:25:00,2026-03-02,89.67,8314.66,TRADE
NSW1,2026-03-02 08:30:00,2026-03-02,73.19,8253.1,TRADE
NSW1,2026-03-02 08:35:00,2026-03-02,76.04,8235.51,TRADE
NSW1,2026-03-02 08:40:00,2026-03-02,89.29,8162.25,TRADE
NSW1,2026-03-02 08:45:00,2026-03-02,78.0,8159.11,TRADE
NSW1,2026-03-02 08:50:00,2026-03-02,65.01,8156.26,TRADE
NSW1,2026-03-02 08:55:00,2026-03-02,65.01,8212.49,TRADE
NSW1,2026-03-02 09:00:00,2026-03-02,57.06,8123.23,TRADE
NSW1,2026-03-02 09:05:00,2026-03-02,65.01,8051.76,TRADE
NSW1,2026-03-02 09:10:00,2026-03-02,89.67,8240.35,TRADE
NSW1,2026-03-02 09:15:00,2026-03-02,65.01,8075.3,TRADE
NSW1,2026-03-02 09:20:00,2026-03-02,65.01,8039.9,TRADE
NSW1,2026-03-02 09:25:00,2026-03-02,57.06,8038.21,TRADE
NSW1,2026-03-02 09:30:00,2026-03-02,65.01,7987.85,TRADE
NSW1,2026-03-02 09:35:00,2026-03-02,84.79,8012.54,TRADE
NSW1,2026-03-02 09:40:00,2026-03-02,78.0,8120.31,TRADE
NSW1,2026-03-02 09:45:00,2026-03-02,78.0,8074.46,TRADE
NSW1,2026-03-02 09:50:00,2026-03-02,84.79,8041.09,TRADE
NSW1,2026-03-02 09:55:00,2026-03-02,57.35,7921.76,TRADE
NSW1,2026-03-02 10:00:00,2026-03-02,65.01,7982.08,TRADE
NSW1,2026-03-02 10:05:00,2026-03-02,57.35,7982.72,TRADE
NSW1,2026-03-02 10:10:00,2026-03-02,57.35,8104.62,TRADE
NSW1,2026-03-02 10:15:00,2026-03-02,57.06,8026.88,TRADE
NSW1,2026-03-02 10:20:00,2026-03-02,56.98,7898.13,TRADE
NSW1,2026-03-02 10:25:00,2026-03-02,57.06,7907.85,TRADE
NSW1,2026-03-02 10:30:00,2026-03-02,56.98,7837.01,TRADE
NSW1,2026-03-02 10:35:00,2026-03-02,57.35,7858.15,TRADE
NSW1,2026-03-02 10:40:00,2026-03-02,57.06,7833.72,TRADE
NSW1,2026-03-02 10:45:00,2026-03-02,56.98,7675.3,TRADE
NSW1,2026-03-02 10:50:00,2026-03-02,57.06,7726.39,TRADE
NSW1,2026-03-02 10:55:00,2026-03-02,56.98,7719.77,TRADE
NSW1,2026-03-02 11:00:00,2026-03-02,57.35,7754.17,TRADE
NSW1,2026-03-02 11:05:00,2026-03-02,57.06,7816.81,TRADE
NSW1,2026-03-02 11:10:00,2026-03-02,57.35,7812.65,TRADE
NSW1,2026-03-02 11:15:00,2026-03-02,56.98,7696.68,TRADE
NSW1,2026-03-02 11:20:00,2026-03-02,56.98,7653.35,TRADE
NSW1,2026-03-02 11:25:00,2026-03-02,56.98,7646.87,TRADE
NSW1,2026-03-02 11:30:00,2026-03-02,57.35,7630.44,TRADE
NSW1,2026-03-02 11:35:00,2026-03-02,65.84,7743.14,TRADE
NSW1,2026-03-02 11:40:00,2026-03-02,77.0,7793.32,TRADE
NSW1,2026-03-02 11:45:00,2026-03-02,57.06,7695.97,TRADE
NSW1,2026-03-02 11:50:00,2026-03-02,46.73,7605.66,TRADE
NSW1,2026-03-02 11:55:00,2026-03-02,56.98,7603.39,TRADE
NSW1,2026-03-02 12:00:00,2026-03-02,46.69,7540.92,TRADE
NSW1,2026-03-02 12:05:00,2026-03-02,37.95,7464.16,TRADE
NSW1,2026-03-02 12:10:00,2026-03-02,37.95,7452.08,TRADE
NSW1,2026-03-02 12:15:00,2026-03-02,37.95,7364.24,TRADE
NSW1,2026-03-02 12:20:00,2026-03-02,37.95,7319.29,TRADE
NSW1,2026-03-02 12:25:00,2026-03-02,37.95,7423.3,TRADE
NSW1,2026-03-02 12:30:00,2026-03-02,43.83,7466.46,TRADE
NSW1,2026-03-02 12:35:00,2026-03-02,46.87,7459.06,TRADE
NSW1,2026-03-02 12:40:00,2026-03-02,37.95,7572.1,TRADE
NSW1,2026-03-02 12:45:00,2026-03-02,36.83,7564.28,TRADE
NSW1,2026-03-02 12:50:00,2026-03-02,35.88,7565.38,TRADE
NSW1,2026-03-02 12:55:00,2026-03-02,40.39,7678.35,TRADE
NSW1,2026-03-02 13:00:00,2026-03-02,37.78,7576.66,TRADE
NSW1,2026-03-02 13:05:00,2026-03-02,37.89,7549.36,TRADE
NSW1,2026-03-02 13:10:00,2026-03-02,37.89,7592.53,TRADE
NSW1,2026-03-02 13:15:00,2026-03-02,37.89,7588.57,TRADE
NSW1,2026-03-02 13:20:00,2026-03-02,36.33,7625.38,TRADE
NSW1,2026-03-02 13:25:00,2026-03-02,37.89,7698.16,TRADE
NSW1,2026-03-02 13:30:00,2026-03-02,37.89,7733.54,TRADE
NSW1,2026-03-02 13:35:00,2026-03-02,38.26,7713.93,TRADE
NSW1,2026-03-02 13:40:00,2026-03-02,54.0,7821.22,TRADE
NSW1,2026-03-02 13:45:00,2026-03-02,37.89,7753.68,TRADE
NSW1,2026-03-02 13:50:00,2026-03-02,37.89,7907.43,TRADE
NSW1,2026-03-02 13:55:00,2026-03-02,37.89,7958.56,TRADE
NSW1,2026-03-02 14:00:00,2026-03-02,37.89,7981.98,TRADE
NSW1,2026-03-02 14:05:00,2026-03-02,37.89,7965.51,TRADE
NSW1,2026-03-02 14:10:00,2026-03-02,38.2,8042.16,TRADE
NSW1,2026-03-02 14:15:00,2026-03-02,37.89,8170.9,TRADE
NSW1,2026-03-02 14:20:00,2026-03-02,37.89,8198.74,TRADE
NSW1,2026-03-02 14:25:00,2026-03-02,61.92,8267.62,TRADE
NSW1,2026-03-02 14:30:00,2026-03-02,81.11,8374.05,TRADE
NSW1,2026-03-02 14:35:00,2026-03-02,41.73,8374.61,TRADE
NSW1,2026-03-02 14:40:00,2026-03-02,64.39,8471.19,TRADE
NSW1,2026-03-02 14:45:00,2026-03-02,65.94,8580.55,TRADE
NSW1,2026-03-02 14:50:00,2026-03-02,72.87,8622.87,TRADE
NSW1,2026-03-02 14:55:00,2026-03-02,73.24,8681.66,TRADE
NSW1,2026-03-02 15:00:00,2026-03-02,57.06,8767.11,TRADE
NSW1,2026-03-02 15:05:00,2026-03-02,42.26,8879.82,TRADE
NSW1,2026-03-02 15:10:00,2026-03-02,67.22,8980.68,TRADE
NSW1,2026-03-02 15:15:00,2026-03-02,78.0,9056.49,TRADE
NSW1,2026-03-02 15:20:00,2026-03-02,78.0,9198.39,TRADE
NSW1,2026-03-02 15:25:00,2026-03-02,89.67,9294.54,TRADE
NSW1,2026-03-02 15:30:00,2026-03-02,89.67,9409.48,TRADE
NSW1,2026-03-02 15:35:00,2026-03-02,73.19,9330.2,TRADE
NSW1,2026-03-02 15:40:00,2026-03-02,67.68,9337.63,TRADE
NSW1,2026-03-02 15:45:00,2026-03-02,77.42,9421.45,TRADE
NSW1,2026-03-02 15:50:00,2026-03-02,84.79,9493.14,TRADE
NSW1,2026-03-02 15:55:00,2026-03-02,84.79,9569.2,TRADE
NSW1,2026-03-02 16:00:00,2026-03-02,84.79,9520.03,TRADE
NSW1,2026-03-02 16:05:00,2026-03-02,78.0,9622.76,TRADE
NSW1,2026-03-02 16:10:00,2026-03-02,73.19,9631.76,TRADE
NSW1,2026-03-02 16:15:00,2026-03-02,78.96,9647.88,TRADE
NSW1,2026-03-02 16:20:00,2026-03-02,89.32,9734.27,TRADE
NSW1,2026-03-02 16:25:00,2026-03-02,73.19,9612.41,TRADE
NSW1,2026-03-02 16:30:00,2026-03-02,80.51,9727.48,TRADE
NSW1,2026-03-02 16:35:00,2026-03-02,89.67,9844.98,TRADE
NSW1,2026-03-02 16:40:00,2026-03-02,73.19,9731.97,TRADE
NSW1,2026-03-02 16:45:00,2026-03-02,77.53,9851.34,TRADE
NSW1,2026-03-02 16:50:00,2026-03-02,81.17,9830.61,TRADE
NSW1,2026-03-02 16:55:00,2026-03-02,87.34,9847.48,TRADE
NSW1,2026-03-02 17:00:00,2026-03-02,89.67,9767.97,TRADE
NSW1,2026-03-02 17:05:00,2026-03-02,80.58,9783.44,TRADE
NSW1,2026-03-02 17:10:00,2026-03-02,85.01,9837.58,TRADE
NSW1,2026-03-02 17:15:00,2026-03-02,79.24,9784.79,TRADE
NSW1,2026-03-02 17:20:00,2026-03-02,82.53,9728.47,TRADE
NSW1,2026-03-02 17:25:00,2026-03-02,84.36,9781.18,TRADE
NSW1,2026-03-02 17:30:00,2026-03-02,83.23,9836.52,TRADE
NSW1,2026-03-02 17:35:00,2026-03-02,84.79,9913.31,TRADE
NSW1,2026-03-02 17:40:00,2026-03-02,78.0,9816.31,TRADE
NSW1,2026-03-02 17:45:00,2026-03-02,87.13,9975.77,TRADE
NSW1,2026-03-02 17:50:00,2026-03-02,78.83,9926.86,TRADE
NSW1,2026-03-02 17:55:00,2026-03-02,77.75,9791.49,TRADE
NSW1,2026-03-02 18:00:00,2026-03-02,96.04,9874.76,TRADE
NSW1,2026-03-02 18:05:00,2026-03-02,76.31,9750.77,TRADE
NSW1,2026-03-02 18:10:00,2026-03-02,89.67,9698.96,TRADE
NSW1,2026-03-02 18:15:00,2026-03-02,74.15,9611.69,TRADE
NSW1,2026-03-02 18:20:00,2026-03-02,89.67,9712.39,TRADE
NSW1,2026-03-02 18:25:00,2026-03-02,74.2,9688.2,TRADE
NSW1,2026-03-02 18:30:00,2026-03-02,86.63,9664.94,TRADE
NSW1,2026-03-02 18:35:00,2026-03-02,77.76,9671.79,TRADE
NSW1,2026-03-02 18:40:00,2026-03-02,83.76,9635.08,TRADE
NSW1,2026-03-02 18:45:00,2026-03-02,84.79,9565.76,TRADE
NSW1,2026-03-02 18:50:00,2026-03-02,84.79,9473.89,TRADE
NSW1,2026-03-02 18:55:00,2026-03-02,106.18,9523.54,TRADE
NSW1,2026-03-02 19:00:00,2026-03-02,84.79,9462.51,TRADE
NSW1,2026-03-02 19:05:00,2026-03-02,84.64,9396.03,TRADE
NSW1,2026-03-02 19:10:00,2026-03-02,84.79,9378.36,TRADE
NSW1,2026-03-02 19:15:00,2026-03-02,105.79,9464.72,TRADE
NSW1,2026-03-02 19:20:00,2026-03-02,84.79,9347.12,TRADE
NSW1,2026-03-02 19:25:00,2026-03-02,93.83,9353.84,TRADE
NSW1,2026-03-02 19:30:00,2026-03-02,83.36,9220.55,TRADE
NSW1,2026-03-02 19:35:00,2026-03-02,85.57,9248.6,TRADE
NSW1,2026-03-02 19:40:00,2026-03-02,78.75,9229.26,TRADE
NSW1,2026-03-02 19:45:00,2026-03-02,84.79,9201.49,TRADE
NSW1,2026-03-02 19:50:00,2026-03-02,89.67,9083.22,TRADE
NSW1,2026-03-02 19:55:00,2026-03-02,89.67,9023.7,TRADE
NSW1,2026-03-02 20:00:00,2026-03-02,78.33,8942.72,TRADE
NSW1,2026-03-02 20:05:00,2026-03-02,84.79,8975.55,TRADE
NSW1,2026-03-02 20:10:00,2026-03-02,80.06,9041.47,TRADE
NSW1,2026-03-02 20:15:00,2026-03-02,82.53,8983.29,TRADE
NSW1,2026-03-02 20:20:00,2026-03-02,83.13,8914.28,TRADE
NSW1,2026-03-02 20:25:00,2026-03-02,82.68,8905.64,TRADE
NSW1,2026-03-02 20:30:00,2026-03-02,82.21,8859.77,TRADE
NSW1,2026-03-02 20:35:00,2026-03-02,98.97,8803.14,TRADE
NSW1,2026-03-02 20:40:00,2026-03-02,89.67,8693.81,TRADE
NSW1,2026-03-02 20:45:00,2026-03-02,89.67,8626.44,TRADE
NSW1,2026-03-02 20:50:00,2026-03-02,84.79,8639.96,TRADE
NSW1,2026-03-02 20:55:00,2026-03-02,81.2,8624.84,TRADE
NSW1,2026-03-02 21:00:00,2026-03-02,82.79,8523.29,TRADE
NSW1,2026-03-02 21:05:00,2026-03-02,89.67,8478.4,TRADE
NSW1,2026-03-02 21:10:00,2026-03-02,99.0,8529.33,TRADE
NSW1,2026-03-02 21:15:00,2026-03-02,89.67,8536.2,TRADE
NSW1,2026-03-02 21:20:00,2026-03-02,89.67,8537.53,TRADE
NSW1,2026-03-02 21:25:00,2026-03-02,89.67,8439.26,TRADE
NSW1,2026-03-02 21:30:00,2026-03-02,84.62,8426.54,TRADE
NSW1,2026-03-02 21:35:00,2026-03-02,83.6,8430.78,TRADE
NSW1,2026-03-02 21:40:00,2026-03-02,89.67,8405.45,TRADE
NSW1,2026-03-02 21:45:00,2026-03-02,85.83,8397.9,TRADE
NSW1,2026-03-02 21:50:00,2026-03-02,84.79,8402.84,TRADE
NSW1,2026-03-02 21:55:00,2026-03-02,82.99,8316.26,TRADE
NSW1,2026-03-02 22:00:00,2026-03-02,84.79,8271.32,TRADE
NSW1,2026-03-02 22:05:00,2026-03-02,78.0,8241.46,TRADE
NSW1,2026-03-02 22:10:00,2026-03-02,82.51,8163.83,TRADE
NSW1,2026-03-02 22:15:00,2026-03-02,84.79,8224.12,TRADE
NSW1,2026-03-02 22:20:00,2026-03-02,79.04,8159.8,TRADE
NSW1,2026-03-02 22:25:00,2026-03-02,57.06,8013.39,TRADE
NSW1,2026-03-02 22:30:00,2026-03-02,78.0,8079.55,TRADE
NSW1,2026-03-02 22:35:00,2026-03-02,83.98,7962.28,TRADE
NSW1,2026-03-02 22:40:00,2026-03-02,72.08,7953.54,TRADE
NSW1,2026-03-02 22:45:00,2026-03-02,84.79,7887.06,TRADE
NSW1,2026-03-02 22:50:00,2026-03-02,72.92,7844.06,TRADE
NSW1,2026-03-02 22:55:00,2026-03-02,70.23,7785.58,TRADE
NSW1,2026-03-02 23:00:00,2026-03-02,78.0,7840.91,TRADE
NSW1,2026-03-02 23:05:00,2026-03-02,85.94,7788.48,TRADE
NSW1,2026-03-02 23:10:00,2026-03-02,87.08,7790.45,TRADE
NSW1,2026-03-02 23:15:00,2026-03-02,84.79,7704.27,TRADE
NSW1,2026-03-02 23:20:00,2026-03-02,78.0,7697.89,TRADE
NSW1,2026-03-02 23:25:00,2026-03-02,72.74,7632.02,TRADE
NSW1,2026-03-02 23:30:00,2026-03-02,84.18,7672.07,TRADE
NSW1,2026-03-02 23:35:00,2026-03-02,84.79,7581.41,TRADE
NSW1,2026-03-02 23:40:00,2026-03-02,87.26,7588.05,TRADE
NSW1,2026-03-02 23:45:00,2026-03-02,82.75,7556.12,TRADE
NSW1,2026-03-02 23:50:00,2026-03-02,73.31,7503.84,TRADE
NSW1,2026-03-02 23:55:00,2026-03-02,72.32,7458.88,TRADE
NSW1,2026-03-03 00:00:00,2026-03-03,71.92,7445.07,TRADE
NSW1,2026-03-03 00:05:00,2026-03-03,78.0,7423.36,TRADE
NSW1,2026-03-03 00:10:00,2026-03-03,84.79,7377.5,TRADE
NSW1,2026-03-03 00:15:00,2026-03-03,84.79,7321.33,TRADE
NSW1,2026-03-03 00:20:00,2026-03-03,73.68,7306.14,TRADE
NSW1,2026-03-03 00:25:00,2026-03-03,84.79,7313.58,TRADE
NSW1,2026-03-03 00:30:00,2026-03-03,84.79,7332.32,TRADE
NSW1,2026-03-03 00:35:00,2026-03-03,85.65,7254.65,TRADE
NSW1,2026-03-03 00:40:00,2026-03-03,84.79,7251.51,TRADE
NSW1,2026-03-03 00:45:00,2026-03-03,72.35,7139.14,TRADE
NSW1,2026-03-03 00:50:00,2026-03-03,65.01,7096.68,TRADE
NSW1,2026-03-03 00:55:00,2026-03-03,63.76,7120.27,TRADE
NSW1,2026-03-03 01:00:00,2026-03-03,63.68,7080.23,TRADE
NSW1,2026-03-03 01:05:00,2026-03-03,73.91,7081.09,TRADE
NSW1,2026-03-03 01:10:00,2026-03-03,89.14,7155.16,TRADE
NSW1,2026-03-03 01:15:00,2026-03-03,78.0,7111.09,TRADE
NSW1,2026-03-03 01:20:00,2026-03-03,78.0,7092.95,TRADE
NSW1,2026-03-03 01:25:00,2026-03-03,75.45,7060.34,TRADE
NSW1,2026-03-03 01:30:00,2026-03-03,75.41,7045.48,TRADE
NSW1,2026-03-03 01:35:00,2026-03-03,76.0,6989.2,TRADE
NSW1,2026-03-03 01:40:00,2026-03-03,75.51,6907.06,TRADE
NSW1,2026-03-03 01:45:00,2026-03-03,74.97,6916.62,TRADE
NSW1,2026-03-03 01:50:00,2026-03-03,73.12,6868.37,TRADE
NSW1,2026-03-03 01:55:00,2026-03-03,66.12,6815.36,TRADE
NSW1,2026-03-03 02:00:00,2026-03-03,66.17,6843.01,TRADE
NSW1,2026-03-03 02:05:00,2026-03-03,84.79,6882.8,TRADE
NSW1,2026-03-03 02:10:00,2026-03-03,76.02,6838.16,TRADE
NSW1,2026-03-03 02:15:00,2026-03-03,75.45,6903.73,TRADE
NSW1,2026-03-03 02:20:00,2026-03-03,89.52,6896.47,TRADE
NSW1,2026-03-03 02:25:00,2026-03-03,78.0,6906.07,TRADE
NSW1,2026-03-03 02:30:00,2026-03-03,74.49,6822.98,TRADE
NSW1,2026-03-03 02:35:00,2026-03-03,73.73,6861.45,TRADE
NSW1,2026-03-03 02:40:00,2026-03-03,65.8,6832.62,TRADE
NSW1,2026-03-03 02:45:00,2026-03-03,66.37,6898.07,TRADE
NSW1,2026-03-03 02:50:00,2026-03-03,78.0,6889.47,TRADE
NSW1,2026-03-03 02:55:00,2026-03-03,73.95,6826.47,TRADE
NSW1,2026-03-03 03:00:00,2026-03-03,73.74,6805.43,TRADE
NSW1,2026-03-03 03:05:00,2026-03-03,74.65,6858.72,TRADE
NSW1,2026-03-03 03:10:00,2026-03-03,75.16,6872.76,TRADE
NSW1,2026-03-03 03:15:00,2026-03-03,75.7,6889.82,TRADE
NSW1,2026-03-03 03:20:00,2026-03-03,74.59,6796.35,TRADE
NSW1,2026-03-03 03:25:00,2026-03-03,75.09,6841.89,TRADE
NSW1,2026-03-03 03:30:00,2026-03-03,78.0,6826.01,TRADE
NSW1,2026-03-03 03:35:00,2026-03-03,78.0,6888.94,TRADE
NSW1,2026-03-03 03:40:00,2026-03-03,84.79,6871.15,TRADE
NSW1,2026-03-03 03:45:00,2026-03-03,73.78,6823.01,TRADE
NSW1,2026-03-03 03:50:00,2026-03-03,74.21,6868.36,TRADE
NSW1,2026-03-03 03:55:00,2026-03-03,74.19,6908.78,TRADE
NSW1,2026-03-03 04:00:00,2026-03-03,74.13,6908.59,TRADE
NSW1,2026-03-03 04:05:00,2026-03-03,74.6,7000.21,TRADE
NSW1,2026-03-03 04:10:00,2026-03-03,81.98,7062.01,TRADE
NSW1,2026-03-03 04:15:00,2026-03-03,85.69,7067.38,TRADE
NSW1,2026-03-03 04:20:00,2026-03-03,85.65,7118.29,TRADE
NSW1,2026-03-03 04:25:00,2026-03-03,84.79,7198.57,TRADE
NSW1,2026-03-03 04:30:00,2026-03-03,84.79,7189.58,TRADE
NSW1,2026-03-03 04:35:00,2026-03-03,76.99,7260.04,TRADE
NSW1,2026-03-03 04:40:00,2026-03-03,87.34,7284.15,TRADE
NSW1,2026-03-03 04:45:00,2026-03-03,78.0,7280.14,TRADE
NSW1,2026-03-03 04:50:00,2026-03-03,84.79,7301.02,TRADE
NSW1,2026-03-03 04:55:00,2026-03-03,86.03,7310.16,TRADE
NSW1,2026-03-03 05:00:00,2026-03-03,89.67,7348.93,TRADE
NSW1,2026-03-03 05:05:00,2026-03-03,85.44,7400.95,TRADE
NSW1,2026-03-03 05:10:00,2026-03-03,89.67,7592.13,TRADE
NSW1,2026-03-03 05:15:00,2026-03-03,91.86,7708.58,TRADE
NSW1,2026-03-03 05:20:00,2026-03-03,89.67,7710.07,TRADE
NSW1,2026-03-03 05:25:00,2026-03-03,105.0,7854.61,TRADE
NSW1,2026-03-03 05:30:00,2026-03-03,105.79,7916.78,TRADE
NSW1,2026-03-03 05:35:00,2026-03-03,105.93,7966.29,TRADE
NSW1,2026-03-03 05:40:00,2026-03-03,116.95,8053.82,TRADE
NSW1,2026-03-03 05:45:00,2026-03-03,125.21,7987.87,TRADE
NSW1,2026-03-03 05:50:00,2026-03-03,108.01,8028.27,TRADE
NSW1,2026-03-03 05:55:00,2026-03-03,137.99,8222.82,TRADE
NSW1,2026-03-03 06:00:00,2026-03-03,138.42,8235.0,TRADE
NSW1,2026-03-03 06:05:00,2026-03-03,135.73,8347.77,TRADE
NSW1,2026-03-03 06:10:00,2026-03-03,121.19,8400.51,TRADE
NSW1,2026-03-03 06:15:00,2026-03-03,138.42,8510.57,TRADE
NSW1,2026-03-03 06:20:00,2026-03-03,138.42,8525.17,TRADE
NSW1,2026-03-03 06:25:00,2026-03-03,138.42,8571.22,TRADE
NSW1,2026-03-03 06:30:00,2026-03-03,108.89,8632.62,TRADE
NSW1,2026-03-03 06:35:00,2026-03-03,125.12,8676.69,TRADE
NSW1,2026-03-03 06:40:00,2026-03-03,125.08,8665.06,TRADE
NSW1,2026-03-03 06:45:00,2026-03-03,138.42,8640.51,TRADE
NSW1,2026-03-03 06:50:00,2026-03-03,119.93,8606.71,TRADE
NSW1,2026-03-03 06:55:00,2026-03-03,137.06,8732.93,TRADE
NSW1,2026-03-03 07:00:00,2026-03-03,110.66,8684.37,TRADE
NSW1,2026-03-03 07:05:00,2026-03-03,130.96,8651.71,TRADE
NSW1,2026-03-03 07:10:00,2026-03-03,138.42,8717.73,TRADE
NSW1,2026-03-03 07:15:00,2026-03-03,108.89,8676.95,TRADE
NSW1,2026-03-03 07:20:00,2026-03-03,108.89,8669.87,TRADE
NSW1,2026-03-03 07:25:00,2026-03-03,138.42,8665.16,TRADE
NSW1,2026-03-03 07:30:00,2026-03-03,108.89,8612.29,TRADE
NSW1,2026-03-03 07:35:00,2026-03-03,108.89,8610.1,TRADE
NSW1,2026-03-03 07:40:00,2026-03-03,108.89,8574.99,TRADE
NSW1,2026-03-03 07:45:00,2026-03-03,105.79,8552.65,TRADE
NSW1,2026-03-03 07:50:00,2026-03-03,108.89,8581.3,TRADE
NSW1,2026-03-03 07:55:00,2026-03-03,105.79,8550.29,TRADE
NSW1,2026-03-03 08:00:00,2026-03-03,105.34,8466.22,TRADE
NSW1,2026-03-03 08:05:00,2026-03-03,145.83,8481.23,TRADE
NSW1,2026-03-03 08:10:00,2026-03-03,93.19,8454.59,TRADE
NSW1,2026-03-03 08:15:00,2026-03-03,76.99,8438.22,TRADE
NSW1,2026-03-03 08:20:00,2026-03-03,84.79,8441.38,TRADE
NSW1,2026-03-03 08:25:00,2026-03-03,76.99,8475.6,TRADE
NSW1,2026-03-03 08:30:00,2026-03-03,63.09,8399.51,TRADE
NSW1,2026-03-03 08:35:00,2026-03-03,56.98,8286.9,TRADE
NSW1,2026-03-03 08:40:00,2026-03-03,57.06,8216.93,TRADE
NSW1,2026-03-03 08:45:00,2026-03-03,56.98,8195.93,TRADE
NSW1,2026-03-03 08:50:00,2026-03-03,57.06,8112.81,TRADE
NSW1,2026-03-03 08:55:00,2026-03-03,57.06,8079.57,TRADE
NSW1,2026-03-03 09:00:00,2026-03-03,57.06,8215.28,TRADE
NSW1,2026-03-03 09:05:00,2026-03-03,78.0,8262.46,TRADE
NSW1,2026-03-03 09:10:00,2026-03-03,65.01,8320.63,TRADE
NSW1,2026-03-03 09:15:00,2026-03-03,56.98,8313.62,TRADE
NSW1,2026-03-03 09:20:00,2026-03-03,46.41,8190.01,TRADE
NSW1,2026-03-03 09:25:00,2026-03-03,41.1,7978.55,TRADE
NSW1,2026-03-03 09:30:00,2026-03-03,21.94,7843.22,TRADE
NSW1,2026-03-03 09:35:00,2026-03-03,37.89,7940.49,TRADE
NSW1,2026-03-03 09:40:00,2026-03-03,56.98,8070.71,TRADE
NSW1,2026-03-03 09:45:00,2026-03-03,37.89,8015.49,TRADE
NSW1,2026-03-03 09:50:00,2026-03-03,37.95,8030.64,TRADE
NSW1,2026-03-03 09:55:00,2026-03-03,37.95,8089.62,TRADE
NSW1,2026-03-03 10:00:00,2026-03-03,37.89,7915.41,TRADE
NSW1,2026-03-03 10:05:00,2026-03-03,37.95,8005.28,TRADE
NSW1,2026-03-03 10:10:00,2026-03-03,37.95,7994.35,TRADE
NSW1,2026-03-03 10:15:00,2026-03-03,37.95,7904.15,TRADE
NSW1,2026-03-03 10:20:00,2026-03-03,37.95,7926.01,TRADE
NSW1,2026-03-03 10:25:00,2026-03-03,37.95,7995.74,TRADE
NSW1,2026-03-03 10:30:00,2026-03-03,37.95,8054.79,TRADE
NSW1,2026-03-03 10:35:00,2026-03-03,37.95,8059.06,TRADE
NSW1,2026-03-03 10:40:00,2026-03-03,37.95,8137.57,TRADE
NSW1,2026-03-03 10:45:00,2026-03-03,37.95,8036.84,TRADE
NSW1,2026-03-03 10:50:00,2026-03-03,37.95,8035.78,TRADE
NSW1,2026-03-03 10:55:00,2026-03-03,56.98,8077.97,TRADE
NSW1,2026-03-03 11:00:00,2026-03-03,56.98,7992.9,TRADE
NSW1,2026-03-03 11:05:00,2026-03-03,56.98,7977.98,TRADE
NSW1,2026-03-03 11:10:00,2026-03-03,56.98,8030.14,TRADE
NSW1,2026-03-03 11:15:00,2026-03-03,56.98,8102.12,TRADE
